part_num	element_pos	onset_time	duration	is_chord	pitch	midi	hand	pitch_diff	time_diff	finger_number
0	462	164.0	0.25	True	E-5	75	right	(3.0, 0.0)	0.0	2
0	462	164.0	0.25	True	B-5	82	right	(4.0, 0.0)	0.0	5
0	463	164.25	0.5	False	A5	81	right	(0.0, -1.0)	0.25	4
0	464	164.75	0.25	False	B-5	82	right	(0.0, 1.0)	0.5	5
0	465	165.0	0.5	True	C5	72	right	(-5.0, -1.0)	0.25	1
0	465	165.0	0.5	True	E5	76	right	(2.0, 0.0)	0.0	2
0	465	165.0	0.5	True	C6	84	right	(5.0, 0.0)	0.0	5
0	466	165.5	0.5	True	B-4	70	right	(-9.0, 1.0)	0.5	1
0	466	165.5	0.5	True	E5	76	right	(4.0, -1.0)	0.0	2
0	466	165.5	0.5	True	B-5	82	right	(3.0, 1.0)	0.0	5
0	467	166.0	0.25	True	E-5	75	right	(-4.0, 0.0)	0.5	1
0	467	166.0	0.25	True	E-6	87	right	(7.0, 0.0)	0.0	5
0	468	166.25	0.25	False	D6	86	right	(0.0, -1.0)	0.25	4
0	469	166.5	0.25	False	C6	84	right	(-1.0, 0.0)	0.25	3
0	470	166.75	0.25	False	B-5	82	right	(-2.0, 1.0)	0.25	2
0	471	167.0	0.25	False	C6	84	right	(2.0, -1.0)	0.25	4
0	472	167.25	0.25	False	B-5	82	right	(-2.0, 1.0)	0.25	3
0	473	167.5	0.25	False	A-5	80	right	(-1.0, 0.0)	0.25	2
0	474	167.75	0.25	False	G5	79	right	(0.0, -1.0)	0.25	4
0	475	168.0	0.5	True	C-5	71	right	(-5.0, 1.0)	0.25	1
0	475	168.0	0.5	True	E-5	75	right	(2.0, 0.0)	0.0	2
0	475	168.0	0.5	True	C-6	83	right	(5.0, 0.0)	0.0	5
0	476	168.5	0.5	True	B-4	70	right	(-8.0, 0.0)	0.5	1
0	476	168.5	0.5	True	D5	74	right	(3.0, -1.0)	0.0	2
0	476	168.5	0.5	True	B-5	82	right	(4.0, 1.0)	0.0	5
0	477	169.0	0.5	True	E-5	75	right	(-4.0, 0.0)	0.5	1
0	477	169.0	0.5	True	G5	79	right	(3.0, -1.0)	0.0	2
0	477	169.0	0.5	True	E-6	87	right	(4.0, 1.0)	0.0	5
0	479	170.0	0.25	False	G5	79	right	(-4.0, -1.0)	1.0	2
0	480	170.25	0.5	False	D5	74	right	(-3.0, 0.0)	0.25	1
0	481	170.75	0.25	False	G5	79	right	(3.0, 0.0)	0.5	4
0	482	171.0	0.25	False	E-5	75	right	(-3.0, 1.0)	0.25	2
0	483	171.25	0.25	False	D5	74	right	(0.0, -1.0)	0.25	1
0	484	171.5	0.5	False	C5	72	right	(-1.0, 0.0)	0.25	2
0	485	172.0	0.25	False	E-5	75	right	(1.0, 1.0)	0.5	3
0	486	172.25	0.5	False	C5	72	right	(-1.0, -1.0)	0.25	2
0	487	172.75	0.25	False	E-5	75	right	(1.0, 1.0)	0.5	4
0	488	173.0	0.25	False	D5	74	right	(0.0, -1.0)	0.25	3
0	489	173.25	0.25	False	B4	71	right	(-2.0, 0.0)	0.25	2
0	490	173.5	0.5	False	G4	67	right	(-2.0, 0.0)	0.25	1
0	491	174.0	0.75	True	A-4	68	right	(0.0, 1.0)	0.5	1
